Farmer_ID,First Name,Last Name,Phone Number,Age,Gender,State of Residence,Education_Level,Years_in_Farming,Has_Bank_Account,Bank Account,Bank Name,Digital_Literacy_Level,Cooperative_Member,Agribusiness_Training
FARMER_2331,Ngozi,Ayodele,08064616493,27,Male,Kaduna,Secondary,12,False,,,Medium,True,False
FARMER_2332,Segun,Yusuf,09085300746,26,Male,Imo,Secondary,14,True,4104133926,UBA,Low,True,False
FARMER_2333,Musa,Ibe,09132365405,28,Male,Bauchi,Primary,14,True,2049593942,Access Bank,High,True,True
FARMER_2334,Uchenna,Okeke,09168142493,33,Male,Lagos,Secondary,3,True,0296355546,UBA,High,False,True
FARMER_2335,Musa,Adedoyin,08097559250,27,Female,Jigawa,Tertiary,6,False,,,High,True,True
FARMER_2336,Adaobi,Ogundipe,09123716883,34,Female,Borno,Tertiary,3,True,7646179858,Ecobank,Low,True,True
FARMER_2337,Femi,Mohammed,08021803904,19,Female,Niger,Tertiary,9,True,6941879224,Union Bank,High,False,True
FARMER_2338,Segun,Balogun,08160528312,19,Male,FCT,Tertiary,7,True,3483302370,Jaiz Bank,Medium,False,True
FARMER_2339,Femi,Okeke,08128833856,23,Female,Ekiti,Secondary,14,True,9929951405,Keystone Bank,Medium,False,True
FARMER_2340,Aishat,Nwosu,07042895480,25,Male,Gombe,Primary,5,True,1405671261,Polaris Bank,Medium,True,False
FARMER_2341,Ifeanyi,Nwosu,09087902677,20,Male,Kebbi,None,2,True,3019854817,Zenith Bank,Low,False,False
FARMER_2342,Uchenna,Ibe,08091873299,31,Male,Kano,Tertiary,9,False,,,High,True,True
FARMER_2343,Kelechi,Ogbonna,09152571458,33,Male,Ekiti,None,5,False,,,Low,True,False
FARMER_2344,Femi,Olatunji,09124554701,18,Female,Kano,None,7,False,,,High,True,False
FARMER_2345,Ifeanyi,Alabi,07041880623,20,Male,Adamawa,Secondary,9,False,,,Low,False,True
FARMER_2346,Segun,Adeyemi,09060229269,35,Male,Taraba,Tertiary,4,True,8580352690,Jaiz Bank,Medium,True,True
FARMER_2347,Ngozi,Danjuma,08094695983,26,Female,Kaduna,Tertiary,9,True,3042062055,Access Bank,Low,True,True
FARMER_2348,Nneka,Umeh,08059371335,23,Female,Zamfara,Tertiary,1,True,1447568567,Fidelity Bank,Low,True,True
FARMER_2349,Kelechi,Abubakar,07041971810,18,Female,Bayelsa,None,12,True,0414692939,GTBank,Low,True,True
FARMER_2350,Amina,Ayodele,09022664044,27,Male,Enugu,Tertiary,6,False,,,Medium,False,True
FARMER_2351,Ayoola,Ibrahim,09153273241,23,Female,Anambra,Tertiary,2,True,0499824426,UBA,Low,False,True
FARMER_2352,Ifeanyi,Nwachukwu,07015340133,29,Male,Kebbi,Primary,8,False,,,Low,True,False
FARMER_2353,Adaobi,Mohammed,09031880736,21,Male,Yobe,Secondary,5,True,1667346541,Ecobank,Medium,True,True
FARMER_2354,Segun,Ogundipe,08149074966,30,Female,Sokoto,Tertiary,3,False,,,High,True,False
FARMER_2355,Ijeoma,Ogundipe,09094426765,34,Female,Niger,Tertiary,2,True,1414122718,Sterling Bank,Low,False,False
FARMER_2356,Ayoola,Alabi,08075153637,25,Female,Benue,Secondary,8,True,0604769926,GTBank,Medium,True,False
FARMER_2357,Femi,Okeke,08071154640,20,Male,Akwa Ibom,Secondary,7,False,,,Low,True,True
FARMER_2358,Tunde,Danjuma,08165635242,29,Male,Rivers,None,9,True,1836297485,Polaris Bank,Medium,True,False
FARMER_2359,Bayo,Alabi,07017631457,24,Male,Adamawa,None,8,False,,,High,True,False
FARMER_2360,Adaobi,Adedoyin,09121743385,29,Male,Gombe,None,11,True,6498654061,UBA,High,True,False
FARMER_2361,Ibrahim,Okeke,08122860250,19,Male,Lagos,Secondary,4,True,4226450952,GTBank,Low,True,False
FARMER_2362,Ifeanyi,Ogundipe,08121207626,31,Male,FCT,Primary,2,False,,,Medium,True,True
FARMER_2363,Halima,Ogbonna,08084045190,22,Female,Kwara,Tertiary,14,True,0367871119,Union Bank,High,True,False
FARMER_2364,Amina,Olatunji,08084408430,26,Male,FCT,Secondary,13,False,,,High,False,True
FARMER_2365,Chijioke,Nwosu,08081648232,28,Female,Oyo,Primary,2,True,3802447231,Jaiz Bank,Medium,True,False
FARMER_2366,Ngozi,Okeke,09160583612,22,Female,Enugu,Secondary,2,True,9974399003,Stanbic IBTC,Low,True,True
FARMER_2367,Ifeanyi,Okafor,09154743185,20,Female,Enugu,Primary,14,True,3144708562,UBA,High,False,True
FARMER_2368,Aishat,Nwachukwu,08109281623,34,Female,Bayelsa,Secondary,11,True,0264784905,Access Bank,High,False,False
FARMER_2369,Uchenna,Okafor,08182905500,19,Female,Enugu,Secondary,12,True,8720609124,FCMB,High,True,False
FARMER_2370,Zainab,Danjuma,08165545529,18,Male,Imo,Primary,6,True,1510260952,Wema Bank,Low,False,True
FARMER_2371,Sola,Abubakar,08151754591,24,Male,Jigawa,Primary,7,True,4221004117,Stanbic IBTC,High,True,False
FARMER_2372,Ibrahim,Danjuma,09123755698,31,Male,Kano,Primary,12,True,7036085721,Zenith Bank,Medium,False,False
FARMER_2373,Zainab,Ibe,09095458883,22,Male,Imo,Primary,6,True,4421459508,Keystone Bank,Low,False,True
FARMER_2374,Ngozi,Okonkwo,08117151510,28,Female,Gombe,Primary,2,True,7681465538,Polaris Bank,High,True,True
FARMER_2375,Zainab,Adebayo,09097688882,19,Female,Plateau,Primary,4,True,5352903002,Stanbic IBTC,Medium,True,False
FARMER_2376,Oluchi,Adeyemi,08126940035,25,Female,Cross River,Primary,3,True,3945414501,Keystone Bank,Medium,True,True
FARMER_2377,Chijioke,Okonkwo,08059230294,26,Male,Niger,Primary,11,True,6250620405,Polaris Bank,Low,False,True
FARMER_2378,Ibrahim,Ojo,08025350762,20,Male,Rivers,Secondary,13,True,2626362705,First Bank,Medium,True,True
FARMER_2379,Ibrahim,Obi,09163457569,19,Male,Delta,Primary,4,True,9776525238,Ecobank,Low,False,True
FARMER_2380,Oluchi,Olatunji,08142958076,24,Male,Imo,Primary,5,False,,,Low,True,False
FARMER_2381,Ifeanyi,Danjuma,08028453189,22,Female,Yobe,Secondary,7,False,,,Low,True,True
FARMER_2382,Ijeoma,Danjuma,07082708357,22,Female,Imo,Secondary,14,True,5729146848,Zenith Bank,Medium,True,True
FARMER_2383,Ifeanyi,Alabi,09099083137,30,Male,Jigawa,None,9,True,3767720640,Polaris Bank,Low,True,True
FARMER_2384,Nneka,Ojo,09061250958,23,Male,Kogi,None,11,False,,,Low,True,True
FARMER_2385,Zainab,Umeh,07043631700,35,Female,Sokoto,Primary,2,True,5300701802,Zenith Bank,Medium,True,True
FARMER_2386,Nneka,Mohammed,09183515120,19,Female,Borno,Primary,8,False,,,Low,False,False
FARMER_2387,Chinedu,Mohammed,07032720367,23,Female,Ekiti,None,3,False,,,High,False,False
FARMER_2388,Sola,Alabi,09132714237,26,Female,Kogi,None,9,True,9819242454,UBA,Medium,False,True
FARMER_2389,Oluchi,Ayodele,08095226765,20,Male,Kano,Tertiary,10,True,8594098149,Access Bank,Medium,True,True
FARMER_2390,Ngozi,Alabi,08180626033,18,Female,Kebbi,Tertiary,12,False,,,Medium,False,True
FARMER_2391,Ibrahim,Yusuf,09152413812,18,Female,Kogi,Primary,4,False,,,High,False,True
FARMER_2392,Femi,Okonkwo,08099668941,22,Female,Taraba,Tertiary,3,True,7918667455,Ecobank,Low,True,False
FARMER_2393,Ngozi,Okeke,08068547309,30,Female,Akwa Ibom,None,10,True,3404569492,UBA,Medium,True,True
FARMER_2394,Musa,Ogundipe,09121082860,29,Male,Sokoto,Primary,6,True,4837953347,Keystone Bank,Medium,True,True
FARMER_2395,Nneka,Ojo,09036693838,33,Male,Rivers,Secondary,10,True,5562320995,FCMB,Medium,False,False
FARMER_2396,Nneka,Olatunji,08054299065,20,Male,Imo,Secondary,13,False,,,High,True,True
FARMER_2397,Segun,Obi,07034224218,29,Male,Kaduna,None,9,False,,,High,True,False
FARMER_2398,Nneka,Danjuma,09032221723,22,Male,Osun,Tertiary,7,True,1255178322,Fidelity Bank,High,True,True
FARMER_2399,Kemi,Ayodele,07089550427,19,Male,Kogi,Secondary,4,False,,,Low,False,True
FARMER_2400,Kemi,Ibrahim,08035158957,24,Female,FCT,Tertiary,3,True,0384014567,Sterling Bank,Low,True,False
FARMER_2401,Femi,Eze,08077382837,30,Female,Enugu,Secondary,10,True,5997794475,Access Bank,High,True,False
FARMER_2402,Ibrahim,Adedoyin,09091448098,32,Female,Adamawa,Tertiary,4,True,2797022648,Stanbic IBTC,Low,True,True
FARMER_2403,Oluchi,Onwudiwe,09067788770,20,Female,Jigawa,Secondary,3,True,9533157184,Access Bank,High,True,False
FARMER_2404,Aishat,Onwudiwe,08059579524,22,Male,Bayelsa,Secondary,12,True,8872762606,Wema Bank,Low,True,False
FARMER_2405,Ibrahim,Balogun,08119224748,25,Female,Plateau,Primary,3,True,3230844345,UBA,Low,True,False
FARMER_2406,Bayo,Nwosu,09032009935,18,Male,Katsina,Primary,12,False,,,High,False,False
FARMER_2407,Oluchi,Umeh,08179111210,25,Female,Ogun,None,14,False,,,Medium,False,False
FARMER_2408,Adaobi,Ibrahim,09070882006,35,Female,Niger,Secondary,13,True,6596667738,Fidelity Bank,Medium,False,True
FARMER_2409,Chijioke,Balogun,09084070066,33,Female,Adamawa,Tertiary,9,True,9456920477,Keystone Bank,Low,True,True
FARMER_2410,Funke,Adeyemi,09010229250,35,Male,Rivers,Secondary,4,True,3188861030,FCMB,Low,False,True
FARMER_2411,Ifeanyi,Danjuma,07047399129,29,Female,Gombe,Tertiary,9,False,,,Low,True,True
FARMER_2412,Halima,Ogundipe,08065747985,30,Male,Kebbi,Tertiary,12,True,1236700278,Jaiz Bank,Low,True,True
FARMER_2413,Oluchi,Obi,07081398710,30,Male,Ekiti,Secondary,10,True,3644833052,First Bank,Low,False,False
FARMER_2414,Kelechi,Olatunji,07081056035,27,Female,Adamawa,Tertiary,5,True,4325166544,FCMB,Low,False,True
FARMER_2415,Ifeanyi,Obi,09036241361,24,Male,Enugu,None,7,True,0787657501,Polaris Bank,High,True,False
FARMER_2416,Zainab,Ogundipe,07067037387,31,Male,Ogun,Primary,14,True,0423431715,UBA,Medium,False,True
FARMER_2417,Ibrahim,Danjuma,08105195046,33,Female,Benue,Tertiary,5,False,,,Medium,False,True
FARMER_2418,Aishat,Ayodele,08060419507,32,Female,Jigawa,Secondary,1,False,,,High,False,True
FARMER_2419,Halima,Obi,07086070411,29,Female,Yobe,Primary,2,True,8681768662,Zenith Bank,High,False,True
FARMER_2420,Kelechi,Obi,09155740311,26,Female,Yobe,None,11,True,6019734600,First Bank,Medium,False,True
FARMER_2421,Ifeanyi,Umeh,09073977791,25,Female,Anambra,Tertiary,5,True,3387490693,Jaiz Bank,Medium,True,False
FARMER_2422,Ibrahim,Ayodele,08025908434,35,Female,Osun,Tertiary,6,False,,,Low,True,True
FARMER_2423,Chinedu,Ayodele,07068727911,35,Male,Kwara,Primary,7,True,5166390034,Ecobank,Medium,False,True
FARMER_2424,Musa,Okeke,08090325717,30,Female,Kano,Tertiary,2,True,9686677183,UBA,Low,True,False
FARMER_2425,Halima,Yusuf,08065387416,35,Female,Oyo,Secondary,10,True,4543498063,Polaris Bank,Low,True,True
FARMER_2426,Funke,Mohammed,07086463214,32,Male,Kwara,Primary,9,True,0178225718,Union Bank,Medium,True,True
FARMER_2427,Femi,Ogundipe,09096359623,21,Female,Benue,Primary,6,True,4216325459,Ecobank,Low,True,True
FARMER_2428,Chijioke,Adebayo,08115331163,34,Male,Nasarawa,Tertiary,2,True,6075299252,Sterling Bank,Low,False,True
FARMER_2429,Tunde,Yusuf,08141489778,22,Female,Ekiti,None,2,True,0766672244,Fidelity Bank,High,False,False
FARMER_2430,Sola,Onwudiwe,08172579542,33,Female,Borno,None,3,True,3315062814,Keystone Bank,Medium,True,False
FARMER_2431,Amina,Ojo,09159952407,26,Male,Bauchi,None,1,True,0306693041,Stanbic IBTC,High,False,False
FARMER_2432,Chinedu,Adedoyin,09088505546,27,Female,Ekiti,None,9,True,9035566063,Union Bank,Low,False,True
FARMER_2433,Musa,Yusuf,07030305758,35,Male,Ondo,Primary,14,True,4073156286,Fidelity Bank,Low,True,False
FARMER_2434,Segun,Ogbonna,08123968792,34,Female,Kano,Primary,10,True,3989947788,Zenith Bank,High,False,True
FARMER_2435,Chijioke,Okeke,09015290129,35,Female,Enugu,Tertiary,11,True,7445144750,Keystone Bank,High,True,True
FARMER_2436,Nneka,Adedoyin,08173418191,24,Male,Plateau,None,4,False,,,High,True,True
FARMER_2437,Adaobi,Okafor,09136783387,21,Female,Niger,None,5,True,2252529171,Polaris Bank,Low,True,False
FARMER_2438,Funke,Eze,08030052274,22,Female,Lagos,Tertiary,7,True,8536438547,UBA,Medium,False,False
FARMER_2439,Femi,Ibe,09025605750,33,Male,Anambra,Tertiary,1,True,3292253114,First Bank,Low,True,False
FARMER_2440,Tunde,Ayodele,09071709837,20,Female,Katsina,Tertiary,3,True,0500152255,Keystone Bank,High,False,False
FARMER_2441,Zainab,Nwosu,07068149755,35,Male,Jigawa,Secondary,14,True,0610230634,Ecobank,Medium,False,True
FARMER_2442,Uchenna,Abubakar,09097635739,31,Female,FCT,Tertiary,3,False,,,High,True,True
FARMER_2443,Ibrahim,Umeh,08149854220,32,Male,Kwara,Tertiary,2,True,5001209139,Keystone Bank,Low,True,False
FARMER_2444,Kemi,Ojo,09162248724,34,Female,Borno,Secondary,8,True,9963661448,Polaris Bank,Medium,True,False
FARMER_2445,Ayoola,Okeke,09035006663,18,Male,Ogun,None,5,False,,,Medium,True,False
FARMER_2446,Ngozi,Nwachukwu,07067939128,34,Male,Katsina,Primary,1,False,,,Low,False,True
FARMER_2447,Aishat,Obi,08030272443,28,Female,Gombe,None,12,False,,,High,True,False
FARMER_2448,Aishat,Ojo,09072824470,34,Female,Gombe,Primary,2,False,,,High,True,True
FARMER_2449,Amina,Ogbonna,07032601796,31,Male,Taraba,Primary,1,False,,,High,True,False
FARMER_2450,Tunde,Mohammed,07069655791,24,Female,Imo,Tertiary,6,True,8487871223,Jaiz Bank,Low,False,True
FARMER_2451,Zainab,Ayodele,08091550231,30,Male,Cross River,Tertiary,9,True,6905233348,Polaris Bank,High,False,False
FARMER_2452,Segun,Adebayo,07017394193,35,Female,Taraba,Secondary,11,True,9889704025,Zenith Bank,Medium,False,True
FARMER_2453,Halima,Ogbonna,09090210795,31,Female,Ondo,None,7,False,,,High,False,False
FARMER_2454,Tunde,Okeke,08151140163,18,Male,Jigawa,None,5,False,,,High,True,False
FARMER_2455,Ibrahim,Olatunji,08062838062,24,Male,Edo,Primary,12,True,6998663129,Fidelity Bank,Medium,True,True
FARMER_2456,Nneka,Umeh,09074005540,25,Female,Kaduna,Tertiary,13,True,7827160757,Ecobank,Medium,False,True
FARMER_2457,Zainab,Umeh,08082959600,35,Female,Kebbi,Tertiary,3,False,,,High,False,False
FARMER_2458,Kemi,Abubakar,08066253447,26,Female,FCT,None,12,False,,,Medium,True,True
FARMER_2459,Chijioke,Ibe,07019779230,18,Female,Abia,Secondary,12,True,4126068519,Keystone Bank,Low,True,True
FARMER_2460,Uchenna,Mohammed,08056894263,34,Female,Adamawa,Tertiary,8,False,,,Medium,True,False
FARMER_2461,Zainab,Ogundipe,08061023779,23,Male,Borno,Secondary,10,True,6868938216,Jaiz Bank,Low,False,False
FARMER_2462,Oluchi,Balogun,08054125444,20,Female,Kebbi,None,4,True,4858864907,Wema Bank,Medium,True,True
FARMER_2463,Ayoola,Alabi,08021316861,22,Female,Lagos,None,9,True,9594307206,Sterling Bank,Low,True,False
FARMER_2464,Kelechi,Adebayo,09089587336,19,Male,Adamawa,Secondary,5,True,0833881276,Fidelity Bank,Low,False,True
FARMER_2465,Ifeanyi,Olatunji,08099820988,21,Male,Cross River,Tertiary,14,True,7431406409,FCMB,High,True,False
FARMER_2466,Emeka,Balogun,08178482648,27,Male,Cross River,None,6,False,,,Medium,True,False
FARMER_2467,Ibrahim,Ayodele,08025630915,27,Female,Ekiti,Primary,5,False,,,Medium,True,False
FARMER_2468,Zainab,Alabi,09165991322,28,Male,Bayelsa,None,10,False,,,Medium,True,True
FARMER_2469,Ngozi,Ibrahim,08163473110,33,Male,Osun,Tertiary,12,True,3524372323,Wema Bank,Low,True,False
FARMER_2470,Ayoola,Adedoyin,08188671270,34,Male,FCT,Primary,11,True,5287562051,Keystone Bank,High,True,True
FARMER_2471,Ifeanyi,Abubakar,08096228717,33,Male,FCT,None,7,True,7259044086,Sterling Bank,Medium,True,True
FARMER_2472,Bayo,Ayodele,09137501284,24,Female,Benue,Tertiary,7,True,0076721681,Keystone Bank,High,False,False
FARMER_2473,Funke,Ojo,08052675887,33,Female,Ebonyi,Tertiary,1,True,3377973156,Fidelity Bank,High,False,True
FARMER_2474,Chinedu,Nwosu,09185540427,20,Female,Adamawa,None,2,True,3395292252,Zenith Bank,Low,True,False
FARMER_2475,Ifeanyi,Ayodele,08118891183,33,Male,Delta,Tertiary,7,True,0605575518,Jaiz Bank,Medium,True,False
FARMER_2476,Tunde,Eze,09010720706,25,Male,Imo,Secondary,8,False,,,High,False,True
FARMER_2477,Kemi,Nwosu,09184821765,29,Male,Benue,Primary,4,True,0831856508,Stanbic IBTC,Medium,True,True
FARMER_2478,Bayo,Nwachukwu,08169206148,20,Male,Anambra,Secondary,6,False,,,Medium,True,False
FARMER_2479,Chinedu,Obi,08160800298,34,Male,Taraba,None,11,True,6436862767,Jaiz Bank,Medium,True,False
FARMER_2480,Emeka,Obi,09021675464,35,Male,Yobe,Secondary,12,False,,,High,False,False
FARMER_2481,Kemi,Obi,09038781937,28,Female,Oyo,None,10,True,4281376021,Zenith Bank,Low,True,False
FARMER_2482,Zainab,Olatunji,08167252945,21,Female,Lagos,None,3,True,9853437501,Union Bank,Low,False,True
FARMER_2483,Ifeanyi,Adedoyin,09059609331,33,Male,Ekiti,Tertiary,7,True,3990489892,Access Bank,High,False,True
FARMER_2484,Ngozi,Okeke,09060956850,34,Female,Jigawa,Tertiary,11,False,,,Medium,False,False
FARMER_2485,Chijioke,Obi,07037502144,26,Male,Katsina,None,3,True,6892911162,Keystone Bank,Medium,True,True
FARMER_2486,Amina,Ogundipe,09161691868,23,Male,Abia,Primary,11,True,7046505661,First Bank,Low,False,False
FARMER_2487,Funke,Mohammed,09152411324,19,Female,Yobe,Primary,7,False,,,High,True,True
FARMER_2488,Sola,Obi,08175191207,26,Male,Borno,Primary,12,True,0139690382,First Bank,High,True,True
FARMER_2489,Segun,Adedoyin,09057490128,23,Female,Katsina,Secondary,11,True,8069444945,Fidelity Bank,Low,True,False
FARMER_2490,Bayo,Abubakar,08127189183,20,Male,Katsina,None,12,True,1339751687,Access Bank,High,True,False
FARMER_2491,Emeka,Adebayo,08137363343,23,Male,Niger,Tertiary,11,True,6036513990,Union Bank,High,False,False
FARMER_2492,Bayo,Umeh,07040863462,24,Female,Kaduna,Secondary,8,True,2833620381,Jaiz Bank,Low,True,False
FARMER_2493,Halima,Adeyemi,09056990014,18,Male,Kogi,Secondary,3,True,6042838221,Ecobank,Low,True,False
FARMER_2494,Tunde,Onwudiwe,08058309239,18,Male,Taraba,Tertiary,2,True,0349295812,Stanbic IBTC,High,True,False
FARMER_2495,Nneka,Adeyemi,09187818766,22,Male,Bauchi,None,12,True,1016526950,Zenith Bank,High,False,False
FARMER_2496,Sola,Nwosu,07015285209,23,Female,Borno,Secondary,6,False,,,Low,True,False
FARMER_2497,Tunde,Danjuma,08186883213,30,Male,Ebonyi,None,4,True,6477266753,Wema Bank,Low,False,False
FARMER_2498,Nneka,Adeyemi,08103777964,19,Male,Gombe,None,8,True,3588268357,GTBank,Medium,False,True
FARMER_2499,Emeka,Alabi,09022863300,32,Male,Kwara,None,13,True,7998056682,Jaiz Bank,High,False,True
FARMER_2500,Amina,Ibrahim,08068824294,32,Female,Katsina,Tertiary,14,True,9558320032,GTBank,High,True,True
FARMER_2501,Musa,Adedoyin,08188145378,30,Female,Kogi,None,2,True,8065040037,Fidelity Bank,Low,False,True
FARMER_2502,Sola,Adedoyin,07035044815,31,Female,Borno,Secondary,4,True,3427687045,Fidelity Bank,Low,True,True
FARMER_2503,Amina,Okeke,09135323906,24,Female,Benue,Tertiary,2,True,0488608314,First Bank,Medium,False,True
FARMER_2504,Emeka,Danjuma,09091702278,31,Female,Adamawa,Tertiary,14,False,,,Medium,False,False
FARMER_2505,Chijioke,Balogun,09057441340,27,Male,Osun,Secondary,2,True,9968597729,Jaiz Bank,Low,True,False
FARMER_2506,Tunde,Okeke,07080513265,34,Female,Ekiti,Tertiary,2,True,8908546175,GTBank,High,False,True
FARMER_2507,Amina,Ogundipe,07014724320,31,Female,Kogi,Secondary,1,True,3809679104,FCMB,Medium,True,True
FARMER_2508,Musa,Mohammed,08088203876,25,Male,Ondo,Primary,4,True,4158988999,Keystone Bank,Low,True,False
FARMER_2509,Ijeoma,Nwosu,09150537359,21,Female,Zamfara,Secondary,2,False,,,Low,True,False
FARMER_2510,Bayo,Ibrahim,09081530420,33,Male,Kano,Tertiary,9,True,3014261079,Stanbic IBTC,Low,False,False
FARMER_2511,Nneka,Abubakar,09156198792,30,Female,Rivers,Secondary,9,True,4629814288,Ecobank,High,False,False
FARMER_2512,Sola,Obi,08094631845,35,Male,Ondo,Primary,11,True,5362114958,Polaris Bank,Low,False,False
FARMER_2513,Ifeanyi,Mohammed,07046460295,31,Male,FCT,None,11,True,6782833907,Polaris Bank,Low,False,True
FARMER_2514,Funke,Adedoyin,08095203320,35,Female,Kogi,None,7,True,6670278360,Union Bank,High,True,True
FARMER_2515,Ngozi,Eze,08066961240,22,Female,Akwa Ibom,None,6,True,7839063671,Access Bank,Low,False,False
FARMER_2516,Femi,Olatunji,08075497367,26,Male,Zamfara,Tertiary,12,True,6443500669,Fidelity Bank,Low,True,True
FARMER_2517,Aishat,Yusuf,08174758432,20,Male,Ondo,Primary,3,True,6628523998,Polaris Bank,Medium,False,False
FARMER_2518,Musa,Okeke,08188582728,25,Male,Borno,Secondary,14,True,9901753640,Jaiz Bank,Low,False,True
FARMER_2519,Adaobi,Umeh,07042484201,27,Male,Kebbi,Secondary,12,True,7195096292,Sterling Bank,High,True,False
FARMER_2520,Ibrahim,Okonkwo,07064104384,20,Male,Ondo,Secondary,14,True,2240954679,GTBank,Medium,True,True
FARMER_2521,Aishat,Okeke,09069117183,28,Male,Adamawa,Secondary,7,True,4270430572,Sterling Bank,Low,True,True
FARMER_2522,Musa,Abubakar,09122552398,28,Male,Abia,Tertiary,1,False,,,High,False,False
FARMER_2523,Adaobi,Nwachukwu,08032810149,34,Female,Kano,Tertiary,9,True,4416157507,Polaris Bank,Low,True,False
FARMER_2524,Sola,Okeke,08030926280,33,Male,Katsina,Primary,4,False,,,Medium,True,True
FARMER_2525,Chijioke,Abubakar,08068487980,24,Female,Zamfara,Secondary,6,True,1816555351,First Bank,High,False,False
FARMER_2526,Adaobi,Ogbonna,08124786921,21,Female,Borno,None,6,False,,,Medium,True,False
FARMER_2527,Sola,Adedoyin,08084422588,29,Male,Niger,Tertiary,11,True,4928151789,Ecobank,High,True,False
FARMER_2528,Bayo,Balogun,09081249902,32,Male,Taraba,Primary,3,True,9207697294,FCMB,High,False,False
FARMER_2529,Ijeoma,Okafor,08137730866,28,Female,Bayelsa,Primary,4,False,,,Low,True,False
FARMER_2530,Tunde,Danjuma,08071672417,22,Male,Kaduna,Tertiary,13,False,,,High,False,True
FARMER_2531,Adaobi,Onwudiwe,08085081330,22,Male,Jigawa,None,11,True,1738479150,Fidelity Bank,High,True,True
FARMER_2532,Ngozi,Nwachukwu,08180874684,32,Female,Abia,None,10,True,0136622478,Access Bank,Low,True,False
FARMER_2533,Musa,Yusuf,08025395275,35,Female,Lagos,Secondary,3,True,6382350434,GTBank,High,True,False
FARMER_2534,Kelechi,Alabi,08064084844,28,Female,Niger,Tertiary,13,False,,,High,True,True
FARMER_2535,Bayo,Ibe,09057800071,29,Male,Benue,None,6,True,1521447165,Polaris Bank,High,False,False
FARMER_2536,Nneka,Olatunji,08025179798,19,Male,Ondo,Tertiary,1,True,9793297530,UBA,High,False,True
FARMER_2537,Funke,Obi,09026259511,32,Female,Oyo,Primary,8,False,,,Low,True,True
FARMER_2538,Ijeoma,Umeh,08122192013,21,Male,Yobe,Primary,8,False,,,Low,True,True
FARMER_2539,Bayo,Ojo,08153918233,35,Female,Kaduna,Primary,9,True,8834734806,Sterling Bank,Medium,True,True
FARMER_2540,Oluchi,Abubakar,08132455562,23,Male,Bayelsa,Tertiary,6,True,6006426601,Sterling Bank,High,True,True
FARMER_2541,Sola,Ojo,08127282295,28,Female,Lagos,Secondary,1,False,,,Low,True,True
FARMER_2542,Chinedu,Ojo,07030537561,19,Male,Oyo,Secondary,3,True,5693258004,Zenith Bank,High,False,False
FARMER_2543,Aishat,Okeke,09017080773,25,Female,Cross River,None,1,False,,,Low,True,True
FARMER_2544,Segun,Adebayo,07039124143,28,Male,Kano,Tertiary,13,True,1441369180,Sterling Bank,Medium,True,True
FARMER_2545,Ijeoma,Onwudiwe,09052001720,22,Male,Delta,Secondary,5,True,0425905608,Keystone Bank,High,True,True
FARMER_2546,Emeka,Umeh,07089390130,35,Female,Zamfara,Tertiary,3,True,7515048673,FCMB,Medium,True,True
FARMER_2547,Nneka,Okafor,07010371494,35,Male,Niger,Secondary,14,True,2154214341,Access Bank,Medium,False,True
FARMER_2548,Halima,Obi,07066592197,31,Male,Ekiti,Primary,2,False,,,Medium,True,True
FARMER_2549,Bayo,Ayodele,08181820568,27,Female,Adamawa,Primary,3,True,9283149535,Polaris Bank,Low,True,True
FARMER_2550,Zainab,Ogbonna,09013101132,20,Male,Katsina,None,9,True,8875020941,Ecobank,High,True,False
FARMER_2551,Chinedu,Alabi,08153327151,26,Male,Rivers,Primary,11,True,8767660714,Access Bank,Low,False,True
FARMER_2552,Segun,Onwudiwe,09026084562,20,Male,Kwara,Secondary,8,True,9584792749,Ecobank,Low,True,True
FARMER_2553,Adaobi,Yusuf,07033781057,28,Female,Sokoto,None,13,True,1308699007,Keystone Bank,High,False,True
FARMER_2554,Sola,Okafor,09076675119,29,Female,Cross River,None,3,True,1761858964,Fidelity Bank,High,True,True
FARMER_2555,Emeka,Olatunji,08033544681,29,Female,Adamawa,Primary,11,True,5831825884,Polaris Bank,High,False,False
FARMER_2556,Ijeoma,Olatunji,07088759408,20,Female,Osun,Tertiary,2,False,,,High,False,True
FARMER_2557,Amina,Ibrahim,08161452405,24,Female,Kebbi,Primary,5,False,,,Low,True,True
FARMER_2558,Ayoola,Ibe,09167351717,31,Male,Ebonyi,Primary,12,True,2360172235,Fidelity Bank,High,False,True
FARMER_2559,Ifeanyi,Adebayo,08187441724,28,Male,Imo,None,12,True,4986266804,Polaris Bank,High,False,False
FARMER_2560,Chinedu,Nwachukwu,08023986337,24,Female,Yobe,Primary,13,True,5395306507,Sterling Bank,High,True,True
FARMER_2561,Musa,Eze,08091113753,27,Male,Ekiti,Secondary,12,True,6076860436,Polaris Bank,Medium,True,False
FARMER_2562,Halima,Yusuf,08091821452,28,Male,Benue,None,1,False,,,High,False,True
FARMER_2563,Ngozi,Alabi,08086097222,32,Male,Gombe,Primary,4,True,0475662890,Zenith Bank,High,False,True
FARMER_2564,Amina,Yusuf,08085766384,33,Male,Rivers,Tertiary,8,True,5616535545,Access Bank,Low,False,False
FARMER_2565,Kemi,Okeke,07034098805,29,Female,Abia,Secondary,1,True,8511953789,Union Bank,Medium,False,False
FARMER_2566,Segun,Adebayo,08181086020,35,Female,Ebonyi,Tertiary,5,True,6985638092,UBA,Low,False,False
